id,name,artist,key,mode,tempo,time_signature,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,analysis_url,preview_url
3MpQmlvbOEhhvMHsUi9G8J,Waiting on the Warmth,MorMor,7,0,109.999,4,268982,0.741,0.628,-7.034,0.0291,0.0124,0.0793,0.166,0.621,https://api.spotify.com/v1/audio-analysis/3MpQmlvbOEhhvMHsUi9G8J,
4EVpdoFt3L6sAa4hivmWz9,Pass The Hours,MorMor,6,0,119.977,4,223440,0.778,0.639,-5.985,0.0292,0.179,0.000934,0.322,0.543,https://api.spotify.com/v1/audio-analysis/4EVpdoFt3L6sAa4hivmWz9,
05lBuZWQ2OhQuzoCSIkvUF,Holocene,Bon Iver,1,1,147.902,4,336613,0.379,0.306,-14.446,0.0305,0.942,0.323,0.123,0.157,https://api.spotify.com/v1/audio-analysis/05lBuZWQ2OhQuzoCSIkvUF,
1ITFBJ8n0xLNLCek92pdJS,Roads - Bullion Remix,Westerman,5,0,90.992,4,384364,0.751,0.448,-9.407,0.104,0.225,0.828,0.0831,0.697,https://api.spotify.com/v1/audio-analysis/1ITFBJ8n0xLNLCek92pdJS,
4keAoywVf4jxRvXU7ON0hV,Salad Days,Mac DeMarco,5,1,201.001,4,145893,0.43,0.771,-7.176,0.0375,0.0876,0.0239,0.121,0.772,https://api.spotify.com/v1/audio-analysis/4keAoywVf4jxRvXU7ON0hV,
6c9Z0OpPG69o6ULaiYpMu2,"Daily Battles (feat. Joe Farnsworth, Russell Hall, Isaiah J. Thompson & Jerry Weldon) - Jazz Arrangement",Wynton Marsalis_Isaiah J. Thompson_Jerry Weldon_Joe Farnsworth_Russell Hall,0,1,73.073,3,204065,0.283,0.0623,-13.465,0.0406,0.881,0.0914,0.11,0.186,https://api.spotify.com/v1/audio-analysis/6c9Z0OpPG69o6ULaiYpMu2,https://p.scdn.co/mp3-preview/7dbab471ecb845469da2a8fac7faa6f9d2162bb3?cid=d15799fa66d145678638eaacc0278873
1DXvEWgI1xoxmKv2Zd3pNE,UFOF,Big Thief,10,0,147.168,4,188413,0.623,0.613,-9.241,0.0309,0.638,0.572,0.143,0.745,https://api.spotify.com/v1/audio-analysis/1DXvEWgI1xoxmKv2Zd3pNE,
5b4oIwtQwzPP9UJMNcJXNP,As the Earth Kissed the Moon,Michael Stearns,2,0,130.544,3,181067,0.251,0.142,-21.74,0.0429,0.974,0.957,0.219,0.0282,https://api.spotify.com/v1/audio-analysis/5b4oIwtQwzPP9UJMNcJXNP,
1QMxUV937BtqTNwZCJMZK3,Brazil,Luke Abbott,3,0,164.99,4,293373,0.442,0.402,-13.094,0.0496,0.0134,0.881,0.0953,0.803,https://api.spotify.com/v1/audio-analysis/1QMxUV937BtqTNwZCJMZK3,https://p.scdn.co/mp3-preview/05b0fbf3264a4584e31be425bae96fa91f13d7d9?cid=d15799fa66d145678638eaacc0278873
5mQ1l8rmzCC1f6zzJfTkP3,Funeral Canticle,Academy of Ancient Music_Paul Goodwin,5,0,81.055,4,313253,0.107,0.0211,-38.746,0.0353,0.987,0.985,0.0926,0.0466,https://api.spotify.com/v1/audio-analysis/5mQ1l8rmzCC1f6zzJfTkP3,
2YGOEHyjhg5A5ovRBh0JFx,Boy 1904 - 2019 Remaster,Jónsi_Alex Somers,7,1,132.915,5,305347,0.16,0.308,-17.073,0.0394,0.855,0.881,0.256,0.0393,https://api.spotify.com/v1/audio-analysis/2YGOEHyjhg5A5ovRBh0JFx,https://p.scdn.co/mp3-preview/217066b8c835f9c706391dea1b67233d43631f71?cid=d15799fa66d145678638eaacc0278873
3OgkfYg13Jj96E982moWje,Dungtitled (In a Major),Stars Of The Lid,9,1,74.31,4,354120,0.112,0.208,-22.618,0.0552,0.949,0.935,0.101,0.0285,https://api.spotify.com/v1/audio-analysis/3OgkfYg13Jj96E982moWje,https://p.scdn.co/mp3-preview/ba90361e57bef075a71885f5f91c3cf604b18610?cid=d15799fa66d145678638eaacc0278873
47H54R4owpPvkummlApq88,Zucht 2,Machinefabriek,11,0,76.98,3,561299,0.0647,0.00237,-28.282,0.048,0.821,0.901,0.0879,0.0291,https://api.spotify.com/v1/audio-analysis/47H54R4owpPvkummlApq88,https://p.scdn.co/mp3-preview/7c6dab46cba2e104eb7c655233df52e7cb4b18bd?cid=d15799fa66d145678638eaacc0278873
1GLPu1EW9wgioLtTV847gp,Come Down to Us,Burial,10,1,136.616,4,786866,0.419,0.822,-8.835,0.197,0.281,0.0564,0.199,0.186,https://api.spotify.com/v1/audio-analysis/1GLPu1EW9wgioLtTV847gp,https://p.scdn.co/mp3-preview/42127f64d0fd5aaaa3892d80fd5a6e8d3097d6b1?cid=d15799fa66d145678638eaacc0278873
1VI9SmOT7orAFSoMUk0aE4,Suddenly We Looked Like Giants,Patrick Jonsson,2,1,85.273,4,371589,0.0887,0.203,-18.007,0.0396,0.837,0.915,0.08,0.0322,https://api.spotify.com/v1/audio-analysis/1VI9SmOT7orAFSoMUk0aE4,https://p.scdn.co/mp3-preview/3735582b538cbc38d38fec38bba565c88d5974dd?cid=d15799fa66d145678638eaacc0278873
5C3M1XaRKbd16QMJmgLpYX,Went - Original Mix,John Roberts,8,0,124.944,4,329800,0.632,0.123,-20.952,0.0373,0.963,0.914,0.0668,0.163,https://api.spotify.com/v1/audio-analysis/5C3M1XaRKbd16QMJmgLpYX,https://p.scdn.co/mp3-preview/39788026f8beacd779984563b65990a429cd5230?cid=d15799fa66d145678638eaacc0278873
1xudG2Bga0GTR2fnd8h5CT,girls,Masakatsu Takagi,6,1,146.825,3,276827,0.319,0.283,-15.784,0.0409,0.99,0.899,0.119,0.122,https://api.spotify.com/v1/audio-analysis/1xudG2Bga0GTR2fnd8h5CT,
5uPM4HsaJztDxXGeJBSKjM,It's No Good,Depeche Mode,10,0,99.06,4,358293,0.595,0.78,-6.181,0.0343,0.00676,0.0492,0.0826,0.191,https://api.spotify.com/v1/audio-analysis/5uPM4HsaJztDxXGeJBSKjM,https://p.scdn.co/mp3-preview/60c02f57e261c74623d338b0f02f0e2784b94f8c?cid=d15799fa66d145678638eaacc0278873
5PnG31Hfco764Igv8MgFNU,In Your Room,Depeche Mode,9,1,99.165,4,290533,0.456,0.855,-5.663,0.0313,0.00391,0.00221,0.112,0.455,https://api.spotify.com/v1/audio-analysis/5PnG31Hfco764Igv8MgFNU,https://p.scdn.co/mp3-preview/fba84044ae358536961979998f4376cc87fcb81f?cid=d15799fa66d145678638eaacc0278873
3aIVfoxQue0oHVqNJ9aQWs,Condemnation - Single Version,Depeche Mode,4,1,115.736,4,201333,0.327,0.728,-6.432,0.0452,0.104,0,0.0585,0.107,https://api.spotify.com/v1/audio-analysis/3aIVfoxQue0oHVqNJ9aQWs,https://p.scdn.co/mp3-preview/14ad808e14d7afdca9f16c694516ba713b8c0ab6?cid=d15799fa66d145678638eaacc0278873
4lXEE71fm0o3YXhpKhbnzO,Walking in My Shoes,Depeche Mode,2,0,93.612,4,301720,0.504,0.851,-5.794,0.0325,0.0659,0,0.37,0.495,https://api.spotify.com/v1/audio-analysis/4lXEE71fm0o3YXhpKhbnzO,https://p.scdn.co/mp3-preview/d19e9cc53b80703aca2ee5ac580b94f80ba1559b?cid=d15799fa66d145678638eaacc0278873
0NzM39olnbRludRpMt9D0Y,"World In My Eyes - 7"" Version",Depeche Mode,10,0,122.139,4,237827,0.654,0.945,-4.456,0.0382,0.0135,0.842,0.0431,0.957,https://api.spotify.com/v1/audio-analysis/0NzM39olnbRludRpMt9D0Y,https://p.scdn.co/mp3-preview/4c2a66c4830b1142e8aeee957b5ea810cd5bc08d?cid=d15799fa66d145678638eaacc0278873
3KFQFmTeHEXhzBNG7iFXYH,Policy of Truth,Depeche Mode,8,1,113.073,4,313293,0.724,0.614,-5.464,0.0301,0.0408,0.155,0.178,0.559,https://api.spotify.com/v1/audio-analysis/3KFQFmTeHEXhzBNG7iFXYH,https://p.scdn.co/mp3-preview/ed293ee2dc123594e4516ff39e92d1b5b35863bd?cid=d15799fa66d145678638eaacc0278873
0WpQNP2IxiTtuO8myrA2VH,Stripped,Depeche Mode,2,0,180.346,4,230587,0.483,0.826,-7.951,0.0457,0.0551,0.362,0.123,0.403,https://api.spotify.com/v1/audio-analysis/0WpQNP2IxiTtuO8myrA2VH,https://p.scdn.co/mp3-preview/4b4573d7f940c65a33cc239d7d57e29caed03f7e?cid=d15799fa66d145678638eaacc0278873
3y4bBIxQeXW1MXzpIdpN0d,Zoltan (Battle),Ben Prunty,1,0,160.995,5,226309,0.482,0.317,-22.718,0.0315,0.66,0.834,0.12,0.191,https://api.spotify.com/v1/audio-analysis/3y4bBIxQeXW1MXzpIdpN0d,https://p.scdn.co/mp3-preview/2c64b3b4d099168d776a4100f0f39ca34af53d68?cid=d15799fa66d145678638eaacc0278873
3hdQPXxcIbTpXVmsPhkiVb,Zoltan (Explore),Ben Prunty,1,0,160.987,5,226309,0.429,0.146,-23.923,0.0334,0.902,0.765,0.122,0.0391,https://api.spotify.com/v1/audio-analysis/3hdQPXxcIbTpXVmsPhkiVb,https://p.scdn.co/mp3-preview/1471555392fc6b73c7b28b4d7266ff980e543a0f?cid=d15799fa66d145678638eaacc0278873
5S9qjl3IUGpRfDFSeD4DBd,Cosmos (Explore),Ben Prunty,1,1,60.001,4,262101,0.0705,0.0869,-30.077,0.0331,0.934,0.962,0.0953,0.0925,https://api.spotify.com/v1/audio-analysis/5S9qjl3IUGpRfDFSeD4DBd,https://p.scdn.co/mp3-preview/614b756a51fb7d6beab315e342a9240814927784?cid=d15799fa66d145678638eaacc0278873
27oZwWrAt3WJwZGqSIrvq1,Mt Saint Michel + Saint Michaels Mount,Aphex Twin,10,0,100.087,4,490413,0.684,0.943,-9.185,0.0985,0.003,0.877,0.0819,0.183,https://api.spotify.com/v1/audio-analysis/27oZwWrAt3WJwZGqSIrvq1,
5bO33fxvcGqZp7Pw3zIQsj,Discovery,AK,1,0,155.05,4,210581,0.576,0.324,-12.885,0.0381,0.902,0.924,0.101,0.132,https://api.spotify.com/v1/audio-analysis/5bO33fxvcGqZp7Pw3zIQsj,https://p.scdn.co/mp3-preview/460333494c4d10effdfdcc578a26831eba2df4b0?cid=d15799fa66d145678638eaacc0278873
7xqeIdLJSf3bgmZ7vUvHrE,Idioteque,Radiohead,3,1,137.544,3,309093,0.615,0.931,-7.8,0.24,0.0352,2.37e-05,0.0914,0.53,https://api.spotify.com/v1/audio-analysis/7xqeIdLJSf3bgmZ7vUvHrE,
1mCmHiSivRYNDghiq1lfnz,Bad Kingdom,Moderat,7,0,118.018,4,262840,0.425,0.657,-8.143,0.0572,0.00231,0.888,0.286,0.261,https://api.spotify.com/v1/audio-analysis/1mCmHiSivRYNDghiq1lfnz,
4zZN2PdZeGy3gBNItiVogT,Damage Done,Moderat,11,0,107.634,4,326280,0.301,0.309,-16.372,0.0407,0.778,0.768,0.128,0.0702,https://api.spotify.com/v1/audio-analysis/4zZN2PdZeGy3gBNItiVogT,
52pduFPbWVQ4zqBVhCj9z2,Therapy,Moderat,7,1,110.008,4,345243,0.657,0.63,-8.885,0.0449,0.149,0.834,0.406,0.106,https://api.spotify.com/v1/audio-analysis/52pduFPbWVQ4zqBVhCj9z2,
1BTsKDkV55KaMKBp92ldno,The Mark - Interlude,Moderat,1,1,122.769,1,96107,0.171,0.0556,-30.054,0.0384,0.983,0.982,0.285,0.0976,https://api.spotify.com/v1/audio-analysis/1BTsKDkV55KaMKBp92ldno,https://p.scdn.co/mp3-preview/51f16c50b391355496b5d018dae83614b8ee60c2?cid=d15799fa66d145678638eaacc0278873
6shyEhv7EqbnL2ZGcMdaHo,Us V Them,LCD Soundsystem,7,1,132.469,4,509733,0.72,0.914,-6.07,0.0462,0.00128,0.69,0.0762,0.716,https://api.spotify.com/v1/audio-analysis/6shyEhv7EqbnL2ZGcMdaHo,https://p.scdn.co/mp3-preview/de5d530da4412bc01e6bb633a27378bb5b9593dc?cid=d15799fa66d145678638eaacc0278873
0uqVi0wspeoZGLE72G8Vhb,If I Had a Heart,Fever Ray,4,1,170.064,4,228400,0.411,0.237,-16.184,0.0293,0.79,0.819,0.108,0.117,https://api.spotify.com/v1/audio-analysis/0uqVi0wspeoZGLE72G8Vhb,
442ekDJOfQ2Hw1ds3NJvdk,Tune Down,Chris Joss,10,1,148.032,4,280591,0.774,0.54,-11.83,0.0842,0.324,0.842,0.109,0.529,https://api.spotify.com/v1/audio-analysis/442ekDJOfQ2Hw1ds3NJvdk,https://p.scdn.co/mp3-preview/997ae4aee72fe2a6ccba1e7adc0642dc05d06d59?cid=d15799fa66d145678638eaacc0278873
6VkDms0QXnEctlxNX8hLu2,Border Crossing,Dave Porter,6,1,123.006,4,335729,0.957,0.568,-11.776,0.215,0.0379,0.882,0.355,0.475,https://api.spotify.com/v1/audio-analysis/6VkDms0QXnEctlxNX8hLu2,https://p.scdn.co/mp3-preview/ba8f49a69e7200ffa72a34cadd3d9545ae3afcc5?cid=d15799fa66d145678638eaacc0278873
3cmyHos30q47rAcxM9cZeH,Theory of Machines,Ben Frost,6,0,88.107,4,570427,0.151,0.524,-11.268,0.0587,0.2,0.906,0.0707,0.0385,https://api.spotify.com/v1/audio-analysis/3cmyHos30q47rAcxM9cZeH,
6MN6yRVriszuyAVlyF8ndB,Coffee Cold,Galt MacDermot,9,0,80.487,4,205720,0.685,0.472,-9.691,0.0298,0.785,0.284,0.224,0.475,https://api.spotify.com/v1/audio-analysis/6MN6yRVriszuyAVlyF8ndB,https://p.scdn.co/mp3-preview/f25e7453e3aa8f11321bd4461a93b58fe371c4e8?cid=d15799fa66d145678638eaacc0278873
1M4qEo4HE3PRaCOM7EXNJq,Adore You,Harry Styles,8,1,99.048,4,207133,0.676,0.771,-3.675,0.0483,0.0237,7e-06,0.102,0.569,https://api.spotify.com/v1/audio-analysis/1M4qEo4HE3PRaCOM7EXNJq,
0pyJV9BsFlW8o87jgHQ18f,LIFE ON MARS?,Trent Reznor and Atticus Ross,10,1,155.831,3,173641,0.155,0.23,-14.445,0.045,0.959,0.941,0.0824,0.0398,https://api.spotify.com/v1/audio-analysis/0pyJV9BsFlW8o87jgHQ18f,https://p.scdn.co/mp3-preview/7a09324f57025f588d4e4d44ae96ae96887e0c58?cid=d15799fa66d145678638eaacc0278873
5FxjJfHGpTM7BZQE4Ob2xY,Microon I,alva noto_Ryuichi Sakamoto,0,1,72.218,3,184000,0.211,0.00123,-29.728,0.0378,0.987,0.899,0.11,0.0304,https://api.spotify.com/v1/audio-analysis/5FxjJfHGpTM7BZQE4Ob2xY,
10tewdkUwKcUT89odgyhjC,Quello Che Sento,Carmen Consoli,7,1,100.085,4,219933,0.712,0.252,-14.451,0.0265,0.628,5.01e-06,0.109,0.676,https://api.spotify.com/v1/audio-analysis/10tewdkUwKcUT89odgyhjC,
2SXSBgqX6MFHLyxEQSGdyW,Quello Che Sento,Carmen Consoli,7,1,100.052,4,220720,0.714,0.263,-14.523,0.0265,0.636,4.14e-06,0.114,0.62,https://api.spotify.com/v1/audio-analysis/2SXSBgqX6MFHLyxEQSGdyW,
4ehINU39CfDfVLO3eAApa1,Amore Di Plastica,Carmen Consoli,7,1,112.019,4,248107,0.669,0.512,-10.179,0.0249,0.318,4.26e-06,0.273,0.425,https://api.spotify.com/v1/audio-analysis/4ehINU39CfDfVLO3eAApa1,
4fZqbuJoXCofsCPNjZPzX8,L Ultimo Bacio,Carmen Consoli,0,1,137.549,3,204227,0.339,0.294,-10.416,0.0318,0.674,0,0.133,0.339,https://api.spotify.com/v1/audio-analysis/4fZqbuJoXCofsCPNjZPzX8,
1FxlwrXp98QA6qh2jYDCpt,Contort Yourself,James Chance & The Contortions,2,1,91.224,4,265827,0.603,0.94,-5.356,0.0908,0.0121,0.00133,0.0896,0.866,https://api.spotify.com/v1/audio-analysis/1FxlwrXp98QA6qh2jYDCpt,https://p.scdn.co/mp3-preview/714bd27cf61de1483aec25b335705d5c11dbbeb4?cid=d15799fa66d145678638eaacc0278873
0fjYD3Tx5XHuI4yfCjhUfU,Fantas,Caterina Barbieri,7,0,196.34,4,631607,0.142,0.709,-7.329,0.0355,0.274,0.892,0.0903,0.208,https://api.spotify.com/v1/audio-analysis/0fjYD3Tx5XHuI4yfCjhUfU,https://p.scdn.co/mp3-preview/a778770dbbc3221294f3aca6d703df84ec2a9a89?cid=d15799fa66d145678638eaacc0278873
7CctW5l8V4pllTTjvmuQbw,Algiers,Calexico,5,0,97.204,4,223107,0.459,0.679,-9.771,0.0298,0.136,0.958,0.244,0.547,https://api.spotify.com/v1/audio-analysis/7CctW5l8V4pllTTjvmuQbw,https://p.scdn.co/mp3-preview/b6e610a432f98293c3d58d48bb4d31172d8fbf15?cid=d15799fa66d145678638eaacc0278873
3UortkzrHHp9gIK5yG7pjk,Exhaust,Cabaret Voltaire,7,1,49.402,3,286400,0.595,0.706,-19.079,0.887,0.714,0,0.0597,0.0253,https://api.spotify.com/v1/audio-analysis/3UortkzrHHp9gIK5yG7pjk,https://p.scdn.co/mp3-preview/9f20a48d2be8de6b866c0d4bd373cd6146b1c45d?cid=d15799fa66d145678638eaacc0278873
6QMKwc4eX5WJBPbyj4g8cM,Constant Fear,Bohren & Der Club Of Gore,8,1,73.995,4,389298,0.394,0.12,-16.103,0.033,0.96,0.954,0.124,0.155,https://api.spotify.com/v1/audio-analysis/6QMKwc4eX5WJBPbyj4g8cM,https://p.scdn.co/mp3-preview/259c796204deb187f5edddce12b7cf98bb43ae66?cid=d15799fa66d145678638eaacc0278873
2MYPFXScWdR3PQihBQxu7x,Bubbles,Yosi Horikawa,9,0,123.036,3,347250,0.855,0.66,-11.632,0.137,0.653,0.699,0.0676,0.924,https://api.spotify.com/v1/audio-analysis/2MYPFXScWdR3PQihBQxu7x,https://p.scdn.co/mp3-preview/6b79c6a6304c6ecf2bb25519e3b942ec4a04e303?cid=d15799fa66d145678638eaacc0278873
1UFv2nrihelAJj2TZfpr0m,Infero,Tullia Benedicta,8,1,126.003,4,356809,0.64,0.608,-9.028,0.0361,0.0619,0.859,0.108,0.103,https://api.spotify.com/v1/audio-analysis/1UFv2nrihelAJj2TZfpr0m,https://p.scdn.co/mp3-preview/681a97fe1de720d22ddc3060bec3f3ce0e6d0729?cid=d15799fa66d145678638eaacc0278873
2elAyF0DLb10MWj76pU6pP,As The World Falls Down,David Bowie,9,1,98.612,4,290964,0.633,0.642,-8.678,0.0234,0.473,0.0274,0.0792,0.418,https://api.spotify.com/v1/audio-analysis/2elAyF0DLb10MWj76pU6pP,
0Cfypy0MtNmMeAkO8YGfAO,Rockmen (Battle),Ben Prunty,10,0,103.004,4,211055,0.712,0.453,-17.084,0.0456,0.061,0.863,0.0835,0.21,https://api.spotify.com/v1/audio-analysis/0Cfypy0MtNmMeAkO8YGfAO,https://p.scdn.co/mp3-preview/2a185ac84f71d359078c72804fb148bcd73ccc24?cid=d15799fa66d145678638eaacc0278873
2t77hjgJY4sC9DoX5uaVUD,Don't Give Up,Peter Gabriel,3,1,80.806,3,394827,0.671,0.283,-14.198,0.0508,0.831,0.000818,0.0911,0.331,https://api.spotify.com/v1/audio-analysis/2t77hjgJY4sC9DoX5uaVUD,
28XXQC7yFgmipGcfKsQ4hD,Don't Give Up - Live,Peter Gabriel,3,1,80.695,4,510067,0.296,0.291,-13.147,0.0527,0.895,0.000177,0.106,0.284,https://api.spotify.com/v1/audio-analysis/28XXQC7yFgmipGcfKsQ4hD,
5DlMR554Db6jiWPRWe95al,Centro Di Gravità Permanente - Remastered,Franco Battiato,0,1,131.015,4,239187,0.704,0.707,-7.33,0.0321,0.262,4.41e-06,0.039,0.717,https://api.spotify.com/v1/audio-analysis/5DlMR554Db6jiWPRWe95al,
048krKM0gItMNZVZnp4vNG,What I Am,Edie Brickell & New Bohemians,11,0,178.153,4,297627,0.583,0.893,-5.904,0.0864,0.483,8.5e-05,0.0734,0.574,https://api.spotify.com/v1/audio-analysis/048krKM0gItMNZVZnp4vNG,
4QRO73C82pI3OCHo0njVlS,Surrender,Suicide,6,0,74.916,4,228427,0.437,0.521,-9.69,0.0275,0.134,0.142,0.104,0.278,https://api.spotify.com/v1/audio-analysis/4QRO73C82pI3OCHo0njVlS,
6OxZDkwzrMTqEGKPifEqTI,Attack Ships On Fire,Architect,1,1,139.995,4,289867,0.63,0.908,-8.142,0.0496,0.0102,0.745,0.146,0.487,https://api.spotify.com/v1/audio-analysis/6OxZDkwzrMTqEGKPifEqTI,https://p.scdn.co/mp3-preview/94acc0e94b2b2ef9145084b45c173b1a35b5aa3e?cid=d15799fa66d145678638eaacc0278873
6TN4FrJvMdYrLDF2Lz7ArI,All Night Long (feat. Take 6),Jacob Collier_Metropole Orkest_Jules Buckley_Take 6,1,1,108.032,4,439000,0.698,0.536,-12.502,0.0995,0.327,0.00084,0.0875,0.615,https://api.spotify.com/v1/audio-analysis/6TN4FrJvMdYrLDF2Lz7ArI,
0ZhN7Lct1YjeAUTmJKhbGg,Konguroi (Sixty Horses in my Herd),Huun-Huur-Tu,8,1,125.788,4,308680,0.244,0.224,-14.576,0.0318,0.949,0.602,0.0925,0.109,https://api.spotify.com/v1/audio-analysis/0ZhN7Lct1YjeAUTmJKhbGg,
3cenouTnZJys1LoJvbbuWE,Odugen Taiga,Huun-Huur-Tu,8,1,135.164,4,534600,0.208,0.448,-13.88,0.0409,0.952,0.881,0.106,0.061,https://api.spotify.com/v1/audio-analysis/3cenouTnZJys1LoJvbbuWE,
4RzZ2sGBUI49JqiYNj4TVz,Chyraa-Khoor (Yellow Pacer),Huun-Huur-Tu,1,1,103.152,4,342427,0.429,0.682,-12.265,0.0345,0.861,0.925,0.0781,0.736,https://api.spotify.com/v1/audio-analysis/4RzZ2sGBUI49JqiYNj4TVz,
4T6wbJQiuIKuz0YRxTRzqf,Saryglarlar,Huun-Huur-Tu,2,0,77.078,4,498707,0.0714,0.19,-12.45,0.0341,0.986,0.563,0.0918,0.0379,https://api.spotify.com/v1/audio-analysis/4T6wbJQiuIKuz0YRxTRzqf,
1x9ahz0ALGHgbN9wwDjmre,Here Comes the Sun,Nina Simone,1,1,116.85,4,214093,0.415,0.37,-12.805,0.0378,0.721,1.64e-05,0.0736,0.648,https://api.spotify.com/v1/audio-analysis/1x9ahz0ALGHgbN9wwDjmre,https://p.scdn.co/mp3-preview/60a5ee8085ff77f6ff097e822987104b3bab4a6a?cid=d15799fa66d145678638eaacc0278873
3LELTbDh9YCJrJIUERcj9p,Just Like a Woman,Nina Simone,6,1,78.49,3,290080,0.457,0.379,-13.618,0.0342,0.434,0.000276,0.202,0.363,https://api.spotify.com/v1/audio-analysis/3LELTbDh9YCJrJIUERcj9p,https://p.scdn.co/mp3-preview/1a6b9bcf2650370038bd27f6725d31c0f8272b4a?cid=d15799fa66d145678638eaacc0278873
3ZsD7xZfCFx0RE8ffxhGAw,The Bitch Is Back,Architect,0,0,125.099,4,384000,0.643,0.556,-11.698,0.044,0.199,0.921,0.102,0.0758,https://api.spotify.com/v1/audio-analysis/3ZsD7xZfCFx0RE8ffxhGAw,https://p.scdn.co/mp3-preview/04fae6ebb6f97fc9986f81598ad16d6b30fe0ba6?cid=d15799fa66d145678638eaacc0278873
0I5uuRrxwtEqY5EeD9NsnF,For You,Architect,0,1,124.987,4,341053,0.708,0.744,-9.349,0.0578,0.0293,0.567,0.353,0.458,https://api.spotify.com/v1/audio-analysis/0I5uuRrxwtEqY5EeD9NsnF,https://p.scdn.co/mp3-preview/9c75f32ba605d57618291ff085393857633997f1?cid=d15799fa66d145678638eaacc0278873
15kLz0zNFdtsaJdXKSGmTU,The Drugs Don't Work,The Verve,0,1,77.437,4,304880,0.442,0.52,-8.648,0.0261,0.184,0,0.154,0.177,https://api.spotify.com/v1/audio-analysis/15kLz0zNFdtsaJdXKSGmTU,
38BinEZZ3Sq4WCPdVGI74V,"Once in a Long, Long While...",Low Roar,5,1,111.781,3,316525,0.211,0.323,-10.452,0.0304,0.00572,0.807,0.19,0.173,https://api.spotify.com/v1/audio-analysis/38BinEZZ3Sq4WCPdVGI74V,
05bgF4hFqMOs9SysATKlao,Hold,Tyna Wind,10,1,142.957,5,353846,0.2,0.0673,-31.255,0.0534,0.992,0.946,0.088,0.41,https://api.spotify.com/v1/audio-analysis/05bgF4hFqMOs9SysATKlao,https://p.scdn.co/mp3-preview/1ca47915ed69bed5b2be4cae71be721ac20bd081?cid=d15799fa66d145678638eaacc0278873
2cDPGDf6wBQGeLrWYGuW17,Exhale,Tyna Wind,0,0,79.983,4,490259,0.413,0.0133,-33.405,0.0558,0.992,0.962,0.115,0.092,https://api.spotify.com/v1/audio-analysis/2cDPGDf6wBQGeLrWYGuW17,https://p.scdn.co/mp3-preview/9c39432a743cfb1d4e914e378ee4997f8198da58?cid=d15799fa66d145678638eaacc0278873
0k7UbZFOcNSebBda0H52rT,Stars,Yosi Horikawa,0,1,139.972,4,379561,0.34,0.479,-13.855,0.0382,0.783,0.862,0.0789,0.0427,https://api.spotify.com/v1/audio-analysis/0k7UbZFOcNSebBda0H52rT,https://p.scdn.co/mp3-preview/511f4b59f61073e95895fe4a9861822df66c91a0?cid=d15799fa66d145678638eaacc0278873
11IXRdEjiH0KL8nh4G1j7d,Now We Are Free,Lisa Gerrard_Klaus Badelt_Hans Zimmer_Gavin Greenaway_The Lyndhurst Orchestra,9,1,138.022,4,254293,0.328,0.219,-18.595,0.0337,0.579,0.0991,0.104,0.0387,https://api.spotify.com/v1/audio-analysis/11IXRdEjiH0KL8nh4G1j7d,
3Yddrcaam57PhLoib81JGD,The Sea,Tomáš Dvořák,10,1,90.079,4,233960,0.232,0.329,-16.999,0.0363,0.74,0.888,0.0909,0.0397,https://api.spotify.com/v1/audio-analysis/3Yddrcaam57PhLoib81JGD,https://p.scdn.co/mp3-preview/e8970184f4603ba9503fb6e7ce5a979b3ed3acd7?cid=d15799fa66d145678638eaacc0278873
6ha6VNcnuTPP2BWD9cvClV,Water Palace,Stafford Bawler,0,1,63.858,3,165344,0.199,0.0197,-25.439,0.0456,0.861,0.825,0.102,0.0395,https://api.spotify.com/v1/audio-analysis/6ha6VNcnuTPP2BWD9cvClV,
2snjy9d34pgoIbQuD8o22M,The Water Rises,Kronos Quartet_Laurie Anderson,5,0,106.297,4,162933,0.334,0.295,-11.084,0.0309,0.947,0.956,0.119,0.145,https://api.spotify.com/v1/audio-analysis/2snjy9d34pgoIbQuD8o22M,https://p.scdn.co/mp3-preview/0ada2ce539a069891e53002d6eee804ebac89aec?cid=d15799fa66d145678638eaacc0278873
1vgSaC0BPlL6LEm4Xsx59J,An Ending (Ascent) - Remastered 2005,Brian Eno,8,1,67.46,3,266200,0.257,0.0906,-25.381,0.07,0.932,0.985,0.0786,0.0451,https://api.spotify.com/v1/audio-analysis/1vgSaC0BPlL6LEm4Xsx59J,
4td1zVlZkYccd9ezPUzhoF,Mother Song,Westerman,7,1,136.246,4,173928,0.573,0.113,-16.915,0.0461,0.965,0.00113,0.11,0.252,https://api.spotify.com/v1/audio-analysis/4td1zVlZkYccd9ezPUzhoF,
3RjyVvrqmS26Sq6vUMswWd,I'll Find My Way Home,Jon & Vangelis,0,1,171.647,4,271307,0.538,0.413,-14.745,0.0314,0.197,0.00123,0.0446,0.7,https://api.spotify.com/v1/audio-analysis/3RjyVvrqmS26Sq6vUMswWd,
2mk42YyKT2pV4Kbc78lSVU,Mi sono innamorato di te,Luigi Tenco,0,0,111.671,3,168560,0.337,0.217,-12.369,0.0335,0.887,3.95e-05,0.22,0.246,https://api.spotify.com/v1/audio-analysis/2mk42YyKT2pV4Kbc78lSVU,https://p.scdn.co/mp3-preview/e152ccd78448c2eeca8cc0e80910a2c2d2687032?cid=d15799fa66d145678638eaacc0278873
